name,uri,genres,albums,tracks,last_album_date,first_album_date,popularity,followers,playlist_count,spotify_url,image_320,lastfm_listeners,lastfm_playcount,personal_playcount,lastfm_tags,summary,tour_status,tour_date,tour_coperformers,festival_coperformers
silly goose,spotify:artist:0GicbfMtwhn3Ch0PdwkADQ,"['rap metal', 'nu metal', 'rap rock']",1,10,2022-06-13,2022-06-13,35,34106,0,https://open.spotify.com/artist/0GicbfMtwhn3Ch0PdwkADQ,https://i.scdn.co/image/ab676161000051747865a7600dc00973d660b618,23552,229819,0,"['rapcore', 'Nu Metal', 'american', 'alternative metal', 'rap metal']","Rooted in virtuosic guitar riffs, vibrant drum patterns and powerful bass lines, the nu-metal band Silly Goose of Atlanta, Georgia creates a dynamic sound built for a crowd of head-banging music lovers who love a good kick of intensity.

Silly Goose began in 2017 under the name “Student Driver,” but since then changed the name of the band and the lineup of members affiliated. The oldest members include lead singer Jackson Foster, bassist Stephen Pasell and drummer Alan Benikhis. <a href=""https://www.last.fm/music/Silly+Goose"">Read more on Last.fm</a>",upcoming_tour,2025-09-14,set(),Counter()
hatebreed,spotify:artist:17Mb968quDHpjCkIyq30QV,"['hardcore', 'metalcore', 'groove metal', 'metal', 'hardcore punk']",10,139,2020-11-27,1997-11-11,58,694541,0,https://open.spotify.com/artist/17Mb968quDHpjCkIyq30QV,https://i.scdn.co/image/ab6761610000517474f945d81ea179d01bfe5475,710852,30075516,0,"['hardcore', 'metalcore', 'seen live', 'metal', 'moshcore']","Hatebreed is an American hardcore band from Bridgeport, Connecticut, formed in 1994. They have released eight studio albums.
 Current members 
    * Jamey Jasta – vocals (1994-present)
    * Wayne Lozinak – guitar (1994–1996, 2009-present)
    * Matt Byrne  – drums (2000-present)
    * Frank Novinec  – guitar (2005-present)

 Former members 
    * Chris Beattie – bass guitar (1994-2025)
    * Larry Dwyer, Jr. – guitar (1994–1996)
    * Dave Russo – drums (1994–1996) <a href=""https://www.last.fm/music/Hatebreed"">Read more on Last.fm</a>",on_tour,2025-07-11,set(),Counter()
void of vision,spotify:artist:7bpJe59fkklnlfHPxCMvF1,"['metalcore', 'djent', 'deathcore']",5,54,2024-09-20,2016-09-30,41,63605,0,https://open.spotify.com/artist/7bpJe59fkklnlfHPxCMvF1,https://i.scdn.co/image/ab67616100005174fc0be793d8977c98b7146bd5,55179,2339655,0,"['metalcore', 'Progressive Metalcore', 'DJENT', 'australian', 'nu metalcore']","Void of Vision is a metalcore band hailing from Melbourne, Australia. Formed in April 2013, the band comprises vocalist Jack Bergin (2013–present), James McKendrick on lead guitar and clean vocals (2013–present), Mitch Fairlie on rhythm guitar (2013–present), and George Murphy on drums (2013–present). Former member Matt Thompson played bass guitar and provided backing vocals from 2013 to 2017.

In May 2013, Void of Vision released their debut self-published two-track Reflect // Revolt on Bandcamp. <a href=""https://www.last.fm/music/Void+Of+Vision"">Read more on Last.fm</a>",not_touring,,set(),Counter()
loathe,spotify:artist:4G9wSdX0klmoHfjm9i6DLd,['shoegaze'],4,45,2021-02-07,2016-07-08,63,466332,0,https://open.spotify.com/artist/4G9wSdX0klmoHfjm9i6DLd,https://i.scdn.co/image/ab676161000051744c96c5bb7a05131874998122,672172,33291103,488,"['metalcore', 'alternative metal', 'Progressive Metalcore', 'DJENT', 'shoegaze']","Loathe are an English alternative metal band from Liverpool, England. Formed in 2014, the group consists of lead vocalist Kadeem France, guitarist and second vocalist Erik Bickerstaffe, drummer Sean Radcliffe and bassist Feisal El-Khazragi. They are signed to SharpTone Records and have released two EPs and three studio albums. Prepare Consume Proceed was released in 2015 and was re-issued in 2016 through SharpTone Records as the label's first release. <a href=""https://www.last.fm/music/Loathe"">Read more on Last.fm</a>",upcoming_tour,2025-09-17,set(),Counter()
we came as romans,spotify:artist:6qO6LhD6FuXK5e2PtfAIMz,"['metalcore', 'post-hardcore', 'screamo']",8,89,2022-10-14,2009-11-03,64,921708,0,https://open.spotify.com/artist/6qO6LhD6FuXK5e2PtfAIMz,https://i.scdn.co/image/ab67616100005174d9d16a3e1545972991ea514c,745005,24041952,0,"['post-hardcore', 'metalcore', 'screamo', 'hardcore', 'seen live']","We Came as Romans (often abbreviated as WCAR) is an American metalcore band from Troy, Michigan. Formed in 2005, the band has undergone one name change and multiple line-up changes. In 2016, they signed with SharpTone Records after being part of the Equal Vision Records roster since 2009.

The band has released six studio albums:
To Plant a Seed (2009)
Understanding What We've Grown to Be (2011)
Tracing Back Roots (2013)
We Came as Romans (2015)
Cold Like War (2017) <a href=""https://www.last.fm/music/We+Came+As+Romans"">Read more on Last.fm</a>",on_tour,2025-07-22,set(),Counter()
dry kill logic,spotify:artist:01JN808vH1vhH7O7IsyRgX,"['nu metal', 'groove metal', 'rap metal', 'alternative metal', 'industrial metal']",3,37,2006-09-19,2001-06-18,46,154024,0,https://open.spotify.com/artist/01JN808vH1vhH7O7IsyRgX,https://i.scdn.co/image/ab6761610000517440853bdb595b506ebe77791d,321298,4873001,0,"['metalcore', 'Nu Metal', 'metal', 'hardcore', 'Nu-metal']","Dry Kill Logic is a nu metal band (formerly called Hinge) that was formed in 1993 in Westchester, NY. The band's first EP was released under Psychodrama Records, their own label. For their first full length album, ""The Darker Side of Nonsense"", Dry Kill Logic signed on with Roadrunner Records and released the album in 2001. The band's second album, ""Dead and Dreaming"", was released under their current label: Repossession Records.
""Of Vengeance and Violence"" is their third full-length album. <a href=""https://www.last.fm/music/Dry+Kill+Logic"">Read more on Last.fm</a>",not_touring,,set(),Counter()
fear factory,spotify:artist:74Hj7BmnUXyx2udrIEIKwX,"['industrial metal', 'groove metal', 'industrial rock', 'industrial', 'nu metal', 'metal', 'rap metal', 'alternative metal']",20,275,2023-06-23,1992,56,729137,0,https://open.spotify.com/artist/74Hj7BmnUXyx2udrIEIKwX,https://i.scdn.co/image/ab67616100005174b972d48538fd59d9d8dd4484,831123,32180560,0,"['industrial metal', 'metal', 'death metal', 'industrial', 'seen live']","Fear Factory is an American industrial/groove metal band from Los Angeles that formed in 1989. Over the course of their career they have evolved from a succession of styles, combining death metal, groove metal, with industrial metal. Fear Factory proved to be enormously influential on the metal scene in the mid- to late-1990s. The band disbanded in March 2002 following some internal disputes, but reformed later in 2002 without founding member Dino Cazares <a href=""https://www.last.fm/music/Fear+Factory"">Read more on Last.fm</a>",upcoming_tour,2025-08-12,set(),Counter()
uicideboy,spotify:artist:1VPmR4DJC1PlOtd0IADAO0,"['emo rap', 'horrorcore', 'cloud rap', 'trap metal', 'underground hip hop']",19,202,2024-06-14,2014-12-22,86,8631397,0,https://open.spotify.com/artist/1VPmR4DJC1PlOtd0IADAO0,https://i.scdn.co/image/ab67616100005174c4817922f21a5f2a36e12bf2,818,33485,0,['$uicideboy$']," <a href=""https://www.last.fm/music/UICIDEBOY"">Read more on Last.fm</a>",on_tour,2025-08-05,set(),Counter()
bartees strange,spotify:artist:6Gl4Q3ePw6HKMfIOix5QpG,[],6,64,2025-02-14,2020-10-02,39,57817,0,https://open.spotify.com/artist/6Gl4Q3ePw6HKMfIOix5QpG,https://i.scdn.co/image/ab676161000051746021448be3b9837c98bcd1ff,136342,1859604,0,"['seen live', 'indie rock', 'singer-songwriter', 'rock', 'british']","Bartees Leon Cox Jr., known by his stage name Bartees Strange is a producer and songwriter based in Washington, D.C. 

He was Born in Ipswich, England, but raised  in Mustang, Oklahoma. His mother is an opera singer. His dad served in the military for decades. He traveled widely for his parents jobs - born in Ipswich, England 1989, his family did stints in Germany, Greenland, and a number of states across America before he hit his 12th birthday when they settled down in Mustang, Oklahoma.  <a href=""https://www.last.fm/music/Bartees+Strange"">Read more on Last.fm</a>",upcoming_tour,2025-08-25,set(),Counter()
drain,spotify:artist:7FAAkDlPg6pg0860CIDzmu,"['hardcore', 'hardcore punk']",2,20,2023-05-05,2020-04-10,49,111057,0,https://open.spotify.com/artist/7FAAkDlPg6pg0860CIDzmu,https://i.scdn.co/image/ab67616100005174821ff80e88a1da42c3edd795,113095,3457866,0,"['hardcore', 'crossover thrash', 'crossover', 'thrash metal', 'seen live']","There is more than one artist with this name:

1) DRAIN is a thrash metal/hardcore band from Santa Cruz, California
https://drain831.bandcamp.com/ | https://www.instagram.com/drain831/

2) Drain is Butthole Surfers drummer and former Trance Syndicate head King Coffey with bassist Owen McMahon of  Cherubs  and guitarist David McCreath.

3) DRAIN is a metallic crust band from Maine.

4) Drain was a Czech garage/indie rock band. They have changed their name to The Drain <a href=""https://www.last.fm/music/Drain"">Read more on Last.fm</a>",upcoming_tour,2025-09-23,set(),Counter()
three days grace,spotify:artist:2xiIXseIJcq3nG7C8fHeBj,"['post-grunge', 'rock']",8,100,2022-05-06,2003-04-19,80,7003533,0,https://open.spotify.com/artist/2xiIXseIJcq3nG7C8fHeBj,https://i.scdn.co/image/ab676161000051742e619cf7c1577485d14c2043,3379561,141632157,1,"['alternative rock', 'rock', 'alternative', 'hard rock', 'metal']","Three Days Grace is a Canadian rock band, formed under the name Groundswell in Norwood, Ontario, Canada in 1992. After a breakup in 1995, the band reformed in 1997 under its current name and with a line-up consisting of guitarist and lead vocalist Adam Gontier, drummer and backing vocalist Neil Sanderson, and bassist Brad Walst. In 2003, Barry Stock was recruited as the band's lead guitarist. The band has released seven studio albums, with a record fourteen #1 hits on Mainstream Rock. <a href=""https://www.last.fm/music/Three+Days+Grace"">Read more on Last.fm</a>",upcoming_tour,2025-08-29,set(),Counter()
good charlotte,spotify:artist:5aYyPjAsLj7UzANzdupwnS,"['pop punk', 'punk', 'emo']",9,129,2018-09-14,2001-01-14,68,2789276,0,https://open.spotify.com/artist/5aYyPjAsLj7UzANzdupwnS,https://i.scdn.co/image/ab67616100005174c4d383def970a8566db1cd2a,2402100,61737841,14,"['punk rock', 'pop punk', 'rock', 'punk', 'alternative']","Good Charlotte is an American pop punk band from Waldorf, Maryland that formed in 1996. Since 1998, the band's constant members have been lead vocalist Joel Madden, rhythm guitarist and back-up vocalist Benji Madden, bass guitarist Paul Thomas, and lead guitarist and keyboardist Billy Martin. Their latest drummer and percussionist is Dean Butterworth, who has been a member of the band since 2005. The band has released seven studio albums: Good Charlotte (2000) <a href=""https://www.last.fm/music/Good+Charlotte"">Read more on Last.fm</a>",on_tour,2025-07-23,set(),Counter()
born of osiris,spotify:artist:4HgqjpBaWctBWVHafQIpRt,"['djent', 'deathcore', 'metalcore', 'metal', 'progressive metal']",8,90,2021-07-02,2007-10-07,51,356787,0,https://open.spotify.com/artist/4HgqjpBaWctBWVHafQIpRt,https://i.scdn.co/image/ab67616100005174d4446da7490f8b469972e79b,287440,14394784,0,"['deathcore', 'Progressive deathcore', 'metalcore', 'Progressive metal', 'death metal']","Born of Osiris is an American metal band, formed in 2003 in Chicago. The group has undergone a number of name changes before finally settling with Born of Osiris in 2007, basing the name off the Egyptian deity Osiris, and the tale of his son Horus. The band frequently take use of keyboards, synthesizers and programmed electronics. A vast majority of the band's songs are written in drop C tuning on six-string guitars and drop G on seven-strings.

The <a href=""https://www.last.fm/music/Born+of+Osiris"">Read more on Last.fm</a>",on_tour,2025-07-10,set(),Counter()
gideon,spotify:artist:3Zj2B8yAi8gHoR8vpsPatZ,"['metalcore', 'deathcore', 'hardcore', 'melodic hardcore']",6,67,2023-03-17,2011-03-01,48,127078,0,https://open.spotify.com/artist/3Zj2B8yAi8gHoR8vpsPatZ,https://i.scdn.co/image/ab67616100005174457f1fa97dc58900b684341e,99677,2626421,0,"['metalcore', 'hardcore', 'melodic hardcore', 'christian', 'melodic metalcore']","Two artists share the name Gideon.

1) Band from Tuscaloosa, Alabama. Gideon, an aggressive metalcore band with an already impressive repertoire. Well-placed gang vocals and a powerful front man set Gideon apart from many of their peers, while the band as a whole, whose members have been playing together only since 2008, come off sounding like seasoned pros. Their Facedown debut “Costs” (engineered by Brian Hood) will be released on March 1, 2011 <a href=""https://www.last.fm/music/Gideon"">Read more on Last.fm</a>",on_tour,2025-07-24,set(),Counter()
wage war,spotify:artist:6bu7CtcOMWcS0BMq7snHW6,"['metalcore', 'metal', 'deathcore', 'djent']",7,79,2024-06-21,2015-11-27,62,594787,0,https://open.spotify.com/artist/6bu7CtcOMWcS0BMq7snHW6,https://i.scdn.co/image/ab67616100005174cdb5a08eb788524df83e8c3e,282563,13765384,0,"['metalcore', 'melodic metalcore', 'post-hardcore', 'seen live', 'hardcore']","Wage War started in 2010 in Ocala, Florida. The band was originally named Empires and consisted of Briton Bond (Unclean Vocals), Cody Quistad (Rhythm Guitar/Clean Vocals), Seth Blake (Lead Guitar), Jordan Pierce (Bass), and David Rau (Drums). The band changed their name to Wage War and brought on Chris Gaylord to replace Pierce and Stephen J. Kluesener to replaced Rau. In 2015, the band signed to Fearless Records, with a Jeremy McKinnon/Andrew Wade-produced single. <a href=""https://www.last.fm/music/Wage+War"">Read more on Last.fm</a>",upcoming_tour,2025-08-10,set(),Counter()
girls don't sync,spotify:artist:4SluGaQhJuMDsRRMf1PWKT,"['uk garage', 'hard house']",0,0,,,30,3308,0,https://open.spotify.com/artist/4SluGaQhJuMDsRRMf1PWKT,https://i.scdn.co/image/ab67616100005174218b1c189f0deb4d4b4f9f96,2734,9300,0,[]," <a href=""https://www.last.fm/music/Girls+Don%27t+Sync"">Read more on Last.fm</a>",not_touring,,set(),Counter()
blessthefall,spotify:artist:7t2C8WwLyKUKRe0LVh8zl9,"['metalcore', 'post-hardcore', 'screamo']",6,69,2018-03-23,2007,56,681222,0,https://open.spotify.com/artist/7t2C8WwLyKUKRe0LVh8zl9,https://i.scdn.co/image/ab67616100005174965130dadfdf76ccef54c926,715224,25893438,0,"['post-hardcore', 'screamo', 'metalcore', 'emocore', 'hardcore']","Blessthefall is an American metalcore (later)/post-hardcore (earlier) band from Phoenix, Arizona, United States, signed to Rise Records. 

The band was founded in 2004 by guitarist Mike Frisby, drummer Matt Traynor, and bassist and vocalist Jared Warth. Their debut studio album, His Last Walk, with original vocalist Craig Mabbitt, was released April 10, 2007. Their second studio album, Witness, with second vocalist Beau Bokan, was released October 6, 2009. <a href=""https://www.last.fm/music/blessthefall"">Read more on Last.fm</a>",not_touring,,set(),Counter()
alestorm,spotify:artist:3OpqU68JpZlzvjAJj3B2Da,"['folk metal', 'power metal', 'sea shanties', 'metal', 'medieval metal', 'celtic rock']",13,232,2025-06-20,2008,60,707236,0,https://open.spotify.com/artist/3OpqU68JpZlzvjAJj3B2Da,https://i.scdn.co/image/ab676161000051749ad0af7fa3272c5d1197c277,429305,22684083,0,"['folk metal', 'pirate metal', 'Power metal', 'true scottish pirate metal', 'Scottish']","Alestorm is a multi-national folk metal band originally from Perth, Scotland. Their music is characterized by a pirate theme, and as a result they have been dubbed a ""pirate metal"" band by many critics and their fanbase.

After signing to Napalm Records in 2007, their debut album Captain Morgan's Revenge, was released on 25 January 2008. Black Sails at Midnight, the band's second album, was released on 27 May 2009. The band's third album, Back Through Time, was released on 3 June 2011. <a href=""https://www.last.fm/music/Alestorm"">Read more on Last.fm</a>",upcoming_tour,2025-09-12,set(),Counter()
failure,spotify:artist:3grvcGPaLhfrD5CYsecr4j,"['space rock', 'grunge', 'post-grunge', 'shoegaze']",4,48,2004-01-01,1992,47,136775,0,https://open.spotify.com/artist/3grvcGPaLhfrD5CYsecr4j,https://i.scdn.co/image/ab67616100005174d0ec861656ddfef8d0e002c9,364182,10016849,0,"['space rock', 'alternative rock', 'Grunge', 'alternative', 'rock']","There are multiple artists under this name: 

(1) Failure is an alternative rock band from Los Angeles, USA, which was active from 1990 to 1997, and reunited in 2014. They are distinguished by their meticulous attention to textural sonic detail, inventive use of guitar effects and signal processing, and the overall expansive sound design of their later albums. 

Members played in other bands after the initial breakup, including Year of the Rabbit <a href=""https://www.last.fm/music/Failure"">Read more on Last.fm</a>",not_touring,,set(),Counter()
devildriver,spotify:artist:79el7mcHYhXYW3Zek21i0L,"['groove metal', 'metal', 'melodic death metal']",12,154,2023-05-12,2003,50,522872,0,https://open.spotify.com/artist/79el7mcHYhXYW3Zek21i0L,https://i.scdn.co/image/ab67616100005174f99405f1e69f1094848e26e8,592065,23578020,0,"['metalcore', 'groove metal', 'metal', 'death metal', 'thrash metal']","DevilDriver is a groove metal band from California, United States that formed in 2002. The group was started by Dez Fafara, formerly of the band Coal Chamber, as a result of frustrations stemming from the more mainstream direction his former band mates were attempting to take their music. After the demise of Coal Chamber, DevilDriver became his main focus. Their debut album, the self-titled ""DevilDriver"", was released on October 23, 2003 under Roadrunner Records. <a href=""https://www.last.fm/music/DevilDriver"">Read more on Last.fm</a>",not_touring,,set(),Counter()
landmvrks,spotify:artist:6G43CiunIxMwb2tQ12vNP6,"['metalcore', 'deathcore', 'metal']",6,79,2025-04-25,2016-05-10,63,300236,0,https://open.spotify.com/artist/6G43CiunIxMwb2tQ12vNP6,https://i.scdn.co/image/ab67616100005174288a81dd1d1387c0544c56e0,189040,7266953,106,"['metalcore', 'post-hardcore', 'french', 'seen live', 'hardcore']","Marseille (France) based metalcore band, LANDMVRKS was created in 2014.

The band’s founding lineup included singer Florent Salfati, drummer Nicolas Soriano, bassist Rudy Purkart and guitarists Nicolas Exposito and Thomas Lebreton.

They released their first music video “Meaningless” in August 2014 as their first single and month after month they released others music videos as “Empty Place” “Outside and In” and “Winter” featuring Mattéo from the band Novelists. <a href=""https://www.last.fm/music/LANDMVRKS"">Read more on Last.fm</a>",upcoming_tour,2025-09-14,set(),Counter()
trash talk,spotify:artist:4pVWSc4qEC6U3yIjQleh90,"['hardcore', 'hardcore punk']",3,38,2014-05-23,2010-06-18,31,59613,0,https://open.spotify.com/artist/4pVWSc4qEC6U3yIjQleh90,https://i.scdn.co/image/ab67616100005174c4b590601ea1ad1968a6390f,141038,6436246,0,"['hardcore', 'hardcore punk', 'thrashcore', 'seen live', 'thrash']","Trash Talk is an American hardcore punk band from Sacramento, California, formed in 2005. They have toured all around the world including Japan and Europe, as well as performed in many festivals in support of their releases which helped give the band recognition from publications including Rolling Stone.

Formed in 2005, Trash Talk soon released a Demo 2005 on Sell Our Souls Records, as well as a split with Bay Area band Steel Trap in 2006 for Spiderghost Pressgang. <a href=""https://www.last.fm/music/Trash+Talk"">Read more on Last.fm</a>",not_touring,,set(),Counter()
stone temple pilots,spotify:artist:2UazAtjfzqBF0Nho2awK4z,"['grunge', 'alternative rock', 'post-grunge', 'rock']",11,227,2021-07-23,1992-09-29,72,3877297,0,https://open.spotify.com/artist/2UazAtjfzqBF0Nho2awK4z,https://i.scdn.co/image/ab676161000051744bb64f87db255d76538b905f,2206142,57513140,0,"['Grunge', 'rock', 'alternative rock', 'alternative', '90s']","Stone Temple Pilots (also known by STP) are an American grunge band from San Diego, California, that originally consisted of Scott Weiland (lead vocals), brothers Dean (guitar) and Robert DeLeo (bass, backing vocals), and Eric Kretz (drums). The band's lineup remained unchanged from its formation in 1989 until the firing of Weiland in February 2013. Linkin Park vocalist Chester Bennington joined the band in May 2013 but left amicably in November 2015. <a href=""https://www.last.fm/music/Stone+Temple+Pilots"">Read more on Last.fm</a>",on_tour,2025-08-03,set(),Counter()
hoobastank,spotify:artist:2MqhkhX4npxDZ62ObR5ELO,['nu metal'],6,87,2024-01-12,2001,70,2683448,0,https://open.spotify.com/artist/2MqhkhX4npxDZ62ObR5ELO,https://i.scdn.co/image/ab67616100005174fd24e4299227b496c8bc9765,2548933,39688049,1,"['rock', 'alternative rock', 'alternative', 'punk rock', 'punk']","Hoobastank (sometimes stylized as ""h∞bastank"") is an American (formed in 1994 in Agoura Hills, California) rock band best known for their crossover hit ""The Reason"" (2003) and by their continued success in the modern rock market.

Vocalist Doug Robb met with guitarist Dan Estrin in a high school battle of the bands competition and decided to form a band. They recruited Markku Lappalainen and Chris Hesse to form Hoobastank. In an interview with Yahoo's Launch, Doug Robb said the name had no particular meaning. <a href=""https://www.last.fm/music/Hoobastank"">Read more on Last.fm</a>",upcoming_tour,2025-08-30,set(),Counter()
saliva,spotify:artist:5S6hjAxgxjsLylsTtMIimO,"['nu metal', 'rap metal']",11,134,2025-01-31,1997,65,1107314,0,https://open.spotify.com/artist/5S6hjAxgxjsLylsTtMIimO,https://i.scdn.co/image/ab676161000051749b0f80a20812daae4481dd54,1199103,16488854,0,"['hard rock', 'rock', 'Nu Metal', 'alternative rock', 'metal']","Saliva are an American rock band formed in Memphis, Tennessee in 1996. Saliva released their self-titled debut album on August 26, 1997, through Rockingchair Records, a record label owned and operated by Mark Yoshida, who recorded and produced the release at his studio, Rockingchair Studios.

They were signed to Island Records and went on to release their second studio album Every Six Seconds. Saliva later released their third studio album titled Back into Your System on November 12, 2002 which reached #19 on the Billboard 200. <a href=""https://www.last.fm/music/Saliva"">Read more on Last.fm</a>",not_touring,,set(),Counter()
dragonforce,spotify:artist:2pH3wEn4eYlMMIIQyKPbVR,"['power metal', 'speed metal', 'metal', 'symphonic metal']",11,125,2024-03-15,2006-05-23,61,1215269,0,https://open.spotify.com/artist/2pH3wEn4eYlMMIIQyKPbVR,https://i.scdn.co/image/ab676161000051742c0d92dae9b4af4c8a565c3b,1029084,33170489,0,"['Power metal', 'speed metal', 'metal', 'seen live', 'Extreme Power Metal']","DragonForce is a British power metal band based in London, England. Formed in 1999, the group is known for their long and fast guitar solos, fantasy-themed lyrics, and electronic sounds in their music to add to their retro video game-influenced sound. DragonForce has released seven studio albums, two live albums, one compilation album, one live DVD and one demo.

History - Early years and Valley of the Damned (1999–2003).
DragonForce was founded in 1999 by guitarists Herman Li and Sam Totman, under the name of DragonHeart. <a href=""https://www.last.fm/music/DragonForce"">Read more on Last.fm</a>",upcoming_tour,2025-09-12,set(),Counter()
superheaven,spotify:artist:1IHjrY7ygKbmLVoUV1VcXc,"['shoegaze', 'post-grunge']",3,33,2025-04-18,2013-04-05,65,404119,0,https://open.spotify.com/artist/1IHjrY7ygKbmLVoUV1VcXc,https://i.scdn.co/image/ab6761610000517470e164a7c5093e347f46edb0,701316,18733563,0,"['Grunge', 'alternative rock', 'post-grunge', 'rock', 'seen live']","Superheaven are a band from Doylestown, PA. They are formerly known as Daylight. Due to legal copyright issues, they have now changed their name to Superheaven. The band and its members will continue to operate and compose as they always have. Only the name has changed. 

Channeling alternative bands from the 90s, punk bands from the 80s and adding their own current attitude, Superheaven comes at you with catchy riffs and hooks that will make you want to scream out every word. <a href=""https://www.last.fm/music/Superheaven"">Read more on Last.fm</a>",upcoming_tour,2025-09-09,set(),Counter()
honey revenge,spotify:artist:1DHMgO3IIYSYPJ6CFyDYnK,['pop punk'],2,28,2024-08-09,2023-06-23,56,127985,0,https://open.spotify.com/artist/1DHMgO3IIYSYPJ6CFyDYnK,https://i.scdn.co/image/ab676161000051746d1daa6e2f56044b0a995382,101275,2838865,0,"['pop punk', 'female vocalists', 'pop rock', 'seen live', 'pop']","Honey Revenge are a pop rock band creating a buzz out of Los Angeles, CA. The debut single 'Miss Me' exhibits the dichotomy of a complex, melodic core draped in rock influenced riffs that makes Honey Revenge a deadly-sweet but threatening treat. The band is Devin Papadol and Donovan Lloy. <a href=""https://www.last.fm/music/Honey+Revenge"">Read more on Last.fm</a>",upcoming_tour,2025-11-12,set(),Counter()
miss may i,spotify:artist:2OTuoIi28WybVbVcykc237,"['metalcore', 'post-hardcore', 'screamo', 'deathcore', 'metal']",8,83,2024-08-23,2009-06-23,52,523005,0,https://open.spotify.com/artist/2OTuoIi28WybVbVcykc237,https://i.scdn.co/image/ab67616100005174b3cbd2f8d43fcc109cf86328,422846,13322256,0,"['metalcore', 'deathcore', 'post-hardcore', 'hardcore', 'metal']","Miss May I is a metalcore band hailing from Troy, Ohio. The band has been around since 2006, playing local shows and steadily gathering a loyal fan base. In 2007, they released their first EP, Vows for a Massacre which contained five songs. 2008 saw the release of their demo EP, Demo 2008. On December 6, 2008, the band posted a blog on their myspace stating that they had signed to Rise Records and soon after released their debut album Apologies Are For The Weak which reached #29 on Billboard's Top Heatseekers. <a href=""https://www.last.fm/music/Miss+May+I"">Read more on Last.fm</a>",not_touring,,set(),Counter()
disembodied tyrant,spotify:artist:6Mik5bw5uqwmpwjvc5PGYk,['deathcore'],0,0,,,49,80070,0,https://open.spotify.com/artist/6Mik5bw5uqwmpwjvc5PGYk,https://i.scdn.co/image/ab676161000051741559be72e4f4e35cce0ced44,21443,467768,0,"['deathcore', 'symphonic deathcore', 'Progressive deathcore', 'Technical Deathcore', 'blackened deathcore']","Progressive deathcore band from St. Louis, Missouri. Lineup: Blake Mullens - Vocals/guitar/programming Rene Gerbrandij - Drums <a href=""https://www.last.fm/music/DISEMBODIED+TYRANT"">Read more on Last.fm</a>",upcoming_tour,2025-11-12,set(),Counter()
bowling for soup,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,"['pop punk', 'punk']",26,293,2025-04-25,2005-11-15,64,1233994,0,https://open.spotify.com/artist/5ND0mGcL9SKSjWIjPd0xIb,https://i.scdn.co/image/ab676161000051742636fa6bb6cb7eed65b3e80f,1430835,26353864,0,"['pop punk', 'punk rock', 'rock', 'punk', 'alternative']","Bowling for Soup (acronym: BFS, or sometimes B4S) are a pop punk band based in Denton, Texas (but originally from Wichita Falls, Texas) formed in 1994 from the remains of an old metal band. Quoting Jaret Reddick, the lead singer, ""we wanted to make happy music"". They're known for their often humorous lyrics, upbeat guitar riffs, and Jaret's distinctive voice.

They are best known for their singles ""Girl All The Bad Guys Want"" in 2002 on Drunk Enough <a href=""https://www.last.fm/music/Bowling+for+Soup"">Read more on Last.fm</a>",upcoming_tour,2025-08-09,set(),Counter()
hot milk,spotify:artist:1koutXdSFq2PHqtxSWj9tK,['pop punk'],3,34,2025-06-27,2023-08-25,55,155417,0,https://open.spotify.com/artist/1koutXdSFq2PHqtxSWj9tK,https://i.scdn.co/image/ab67616100005174e99e2b61eb213bbdf6d17409,145084,4597744,0,"['pop punk', 'alternative rock', 'british', 'pop rock', 'punk']","1) Hot Milk are an English rock band based in Manchester. Formed in 2018 by singer/guitarists Hannah ""Han"" Mee and Jim Shaw, the group is known for their genre-blurring sound and for lyrics that often address social and political issues. Signed to the British indie label Music For Nations since 2021, they have released three EPs and released their debut studio album, A Call to the Void, on 25 August 2023. 

2) Hot Milk are an emo/powerpop/pop punk dual fronted band from Manchester, England. <a href=""https://www.last.fm/music/hot+milk"">Read more on Last.fm</a>",upcoming_tour,2025-09-23,set(),Counter()
sebastian bach,spotify:artist:2D2svlzUpyTfcEEq0t3dgV,"['glam metal', 'hard rock']",6,85,2024-05-10,1999-11-05,37,239103,0,https://open.spotify.com/artist/2D2svlzUpyTfcEEq0t3dgV,https://i.scdn.co/image/ab67616100005174e6e2d8f3c176b603a8983a02,191481,2097635,0,"['hard rock', 'heavy metal', 'hair metal', 'seen live', 'rock']","Sebastian Bach (born Sebastian Philip Bierk in the Bahamas on April 3, 1968) is an American hard rock vocalist that has been in several groups. Despite rumors to the contrary, his legal last name is still ""Bierk"" and not ""Bach."" He has played in numerous unknown and short-lived bands (e.g. Herrenvolk, Madam X, V05 and Kid Wikkid), but his destiny changed when he received a demo from Skid Row in 1987. The group signed for Atlantic Records and released their self-titled debut album in 1989. <a href=""https://www.last.fm/music/Sebastian+Bach"">Read more on Last.fm</a>",on_tour,2025-07-18,set(),Counter()
