Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:611WshW3yQKLCQ2pTCOii4,"Screaming","I Let It in and It Took Everything","Loathe",2020-02-07,354640,66,false,bananaslug-10,2025-01-29T00:32:52Z,"shoegaze","SHARPTONE",0.318,0.957,9,-6.061,0,0.0779,0.0000388,0.462,0.0788,0.242,134.813,4
spotify:track:4OmlsAT8r4q9vPFBvfYgyZ,"Is It Really You?","I Let It in and It Took Everything","Loathe",2020-02-07,287627,71,false,bananaslug-10,2025-01-29T00:40:55Z,"shoegaze","SHARPTONE",0.563,0.721,9,-7.578,1,0.0375,0.00213,0.4,0.14,0.11,110.027,3
spotify:track:0ZfpA3Tq0OWlxpowofOlH9,"Aggressive Evolution","I Let It in and It Took Everything","Loathe",2020-02-07,207266,57,false,bananaslug-10,2025-04-02T06:56:33Z,"shoegaze","SHARPTONE",0.499,0.96,0,-5.078,1,0.0807,0.00000922,0.72,0.875,0.323,95.011,4
spotify:track:2fyDWKsx5904KnZMGllmAv,"A Sad Cartoon","I Let It in and It Took Everything","Loathe",2020-02-07,315880,62,false,bananaslug-10,2025-04-02T07:00:03Z,"shoegaze","SHARPTONE",0.421,0.89,3,-7.077,1,0.0742,0.000527,0.434,0.2,0.131,137.711,4
spotify:track:5ycLTrgkYgT3T6DQPmGbSw,"Gored","I Let It in and It Took Everything","Loathe",2020-02-07,187718,51,false,bananaslug-10,2025-04-06T07:27:44Z,"shoegaze","SHARPTONE",0.438,0.974,9,-5.012,1,0.128,0.00000368,0.958,0.574,0.19,152.974,4
spotify:track:7crlF5OeAppdViVihnDFIp,"Heavy Is the Head That Falls with the Weight of a Thousand Thoughts","I Let It in and It Took Everything","Loathe",2020-02-07,257653,49,false,bananaslug-10,2025-04-07T06:16:57Z,"shoegaze","SHARPTONE",0.212,0.88,7,-6.542,1,0.138,0.0000562,0.0373,0.201,0.0735,168.033,4
spotify:track:09fDemXgXzRReTfb7UWxjD,"I Let It in and It Took Everything...","I Let It in and It Took Everything","Loathe,Vincente Void",2020-02-07,320413,56,false,bananaslug-10,2025-04-08T02:48:50Z,"shoegaze","SHARPTONE",0.513,0.799,1,-6.951,0,0.0398,0.000719,0.366,0.108,0.229,133.022,4
spotify:track:08on2wzs5D8ccY4oRrMR7G,"Babylon...","The Cold Sun","Loathe",2017-04-14,257464,57,false,bananaslug-10,2025-04-02T07:06:09Z,"shoegaze","SHARPTONE",0.383,0.722,4,-6.925,0,0.0638,0.0392,0.778,0.0995,0.0371,149.922,4
spotify:track:6NCUsc3nuKxBTyH4E4Pu5c,"White Hot","White Hot / Saint Cecilia","Loathe",2017-12-04,210500,53,false,bananaslug-10,2025-04-02T07:15:07Z,"shoegaze","SHARPTONE",0.335,0.965,0,-5.013,1,0.233,0.0000356,0.0022,0.459,0.173,170.061,3
spotify:track:3FI0iAAAjmR31xpZEwbdys,"Circle With Me","Eternal Blue","Spiritbox",2021-09-17,233880,74,false,bananaslug-10,2024-10-27T08:42:28Z,"metalcore,djent,metal","Rise Records",0.422,0.874,8,-4.606,0,0.0534,0.000166,0.231,0.143,0.392,102.743,4
spotify:track:2GWtLHhqPjvZt1aWiBDsTU,"Cellar Door","Cellar Door","Spiritbox",2023-10-13,283957,54,false,bananaslug-10,2024-11-09T03:27:10Z,"metalcore,djent,metal","Rise Records",0.174,0.935,1,-4.362,1,0.135,0.000159,0.427,0.467,0.163,84.478,4
spotify:track:6IdyYbGg1jxiWhfwm2Ykjn,"Jaded","Jaded","Spiritbox",2023-08-25,262631,71,false,bananaslug-10,2025-01-30T07:06:56Z,"metalcore,djent,metal","Rise Records",0.32,0.953,11,-4.119,1,0.122,0.0000974,0.0162,0.0857,0.143,85.43,4
spotify:track:3t5GlWUzGSt2lPuiSEPBFG,"Soft Spine","Soft Spine","Spiritbox",2024-09-06,183990,59,false,bananaslug-10,2025-01-30T06:15:31Z,"metalcore,djent,metal","Rise Records",0.433,0.997,11,-3.692,0,0.174,0.0000243,0.0785,0.589,0.109,102,4
spotify:track:1LLiDI21J4WWlmqk7zsm9v,"Holy Roller","Eternal Blue","Spiritbox",2021-09-17,173174,64,false,bananaslug-10,2025-01-30T17:47:39Z,"metalcore,djent,metal","Rise Records",0.419,0.948,1,-5.944,1,0.0969,0.00097,0.0396,0.765,0.167,161.244,4
spotify:track:5LJmf4fMXEvO1PdlCBKwRz,"Rotoscope","Rotoscope","Spiritbox",2022-06-22,215362,56,false,bananaslug-10,2025-01-30T17:44:16Z,"metalcore,djent,metal","Rise Records",0.565,0.878,0,-4.521,0,0.0892,0.0000173,0.104,0.107,0.455,125.014,4
spotify:track:6EJwjtqOu69c0NRAk4RRcA,"Blessed Be","Blessed Be","Spiritbox",2020-02-28,245830,61,false,bananaslug-10,2025-01-30T17:41:22Z,"metalcore,djent,metal","Rise Records",0.484,0.918,5,-4.684,0,0.0671,0.000391,0.0291,0.105,0.399,105.045,4
spotify:track:4hvCxgioUiT85MCgfIhDP3,"Too Close / Too Late","The Fear of Fear","Spiritbox",2023-11-03,281052,53,false,bananaslug-10,2025-01-30T17:55:38Z,"metalcore,djent,metal","Rise Records",0.361,0.964,8,-4.59,0,0.173,0.000479,0.00199,0.137,0.216,151.879,4
spotify:track:2exVVVKvdymCwOFdvmA2bq,"The Void","The Void","Spiritbox",2023-04-19,220765,66,false,bananaslug-10,2025-02-05T21:17:17Z,"metalcore,djent,metal","Rise Records",0.408,0.985,10,-3.369,0,0.25,0.0000265,0.00227,0.471,0.33,144.063,4
spotify:track:1fhrF2KXBaTpznXWVKCWaa,"Silk In The Strings","Eternal Blue","Spiritbox",2021-09-17,177160,51,false,bananaslug-10,2025-04-27T21:04:13Z,"metalcore,djent,metal","Rise Records",0.485,0.987,1,-3.801,1,0.1,0.000619,0.00122,0.123,0.283,138.012,4
spotify:track:1wjpQiPQO8a1GDjhAD0gCo,"Constance","Eternal Blue","Spiritbox",2021-09-17,270546,53,false,bananaslug-10,2025-04-27T21:26:01Z,"metalcore,djent,metal","Rise Records",0.352,0.701,6,-6.955,0,0.0436,0.00182,0.0666,0.154,0.147,112.264,4
spotify:track:1l2AhmjfTTmo5lxTej3XcJ,"Angel Eyes","The Fear of Fear","Spiritbox",2023-11-03,208399,52,false,bananaslug-10,2025-04-27T21:46:28Z,"metalcore,djent,metal","Rise Records",0.461,0.984,7,-5.196,1,0.205,0.0000879,0.375,0.105,0.242,151.982,4
spotify:track:5AYeGLu0KlyZUe6bS2tgdh,"Ultraviolet","The Fear of Fear","Spiritbox",2023-11-03,248888,54,false,bananaslug-10,2025-04-27T21:53:13Z,"metalcore,djent,metal","Rise Records",0.425,0.807,4,-5.935,0,0.088,0.00795,0.000178,0.224,0.279,108.083,4
spotify:track:1rqBsqJrH76gXcSRcrWzWU,"Aphids","Spiritbox","Spiritbox",2017-10-27,276228,37,false,bananaslug-10,2025-04-28T15:13:20Z,"metalcore,djent,metal","Rise Records",0.255,0.986,10,-4.761,0,0.168,0.000018,0.465,0.263,0.24,123.254,4
spotify:track:5iC5TeP2eSGLzcH1OwOhG1,"Trust Fall","Singles Collection","Spiritbox",2019-06-14,319255,43,false,bananaslug-10,2025-04-28T15:35:25Z,"metalcore,djent,metal","Rise Records",0.484,0.944,1,-4.349,0,0.106,0.000992,0.0022,0.0459,0.138,120.053,4
spotify:track:4vtJnyP8ukIKcYZ7MhfBHJ,"Rule Of Nines","Rule Of Nines","Spiritbox",2019-11-29,211154,57,false,bananaslug-10,2025-04-28T15:49:01Z,"metalcore,djent,metal","Rise Records",0.268,0.949,1,-5.859,1,0.134,0.0000142,0.0759,0.314,0.261,116.375,4
spotify:track:1YQiA0Kfml44BqF68ZQ48n,"Sew Me Up","Rotoscope","Spiritbox",2022-06-22,211123,51,false,bananaslug-10,2025-04-28T15:54:02Z,"metalcore,djent,metal","Rise Records",0.483,0.947,7,-3.941,1,0.0553,0.0000182,0.00375,0.4,0.253,95.975,4
spotify:track:6ZsZxNP4Iwdyp3kd5oFFQN,"The Grudge","Lateralus","TOOL",2001-05-15,515080,63,false,bananaslug-10,2025-01-31T20:30:48Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.423,0.795,2,-7.408,1,0.0374,0.000162,0.843,0.269,0.307,96.045,5
spotify:track:0Cnx6PGogxIE2RnDcnoeK8,"Ticks & Leeches","Lateralus","TOOL",2001-05-15,487546,58,false,bananaslug-10,2025-01-31T20:39:57Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.344,0.717,9,-9.427,1,0.0639,0.0000938,0.793,0.0663,0.276,99.073,4
spotify:track:7tvuLLroI0n6uYBWuFig5d,"Lateralus","Lateralus","TOOL",2001-05-15,562706,68,false,bananaslug-10,2025-01-31T20:44:40Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.387,0.677,0,-8.399,1,0.084,0.00108,0.871,0.101,0.371,172.812,3
spotify:track:2D9rd6TIpqmDkog5Mx8kxl,"Triad","Lateralus","TOOL",2001-05-15,395906,52,false,bananaslug-10,2025-01-31T21:09:40Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.283,0.825,9,-9.289,0,0.0597,0.0000113,0.844,0.125,0.479,106.285,3
spotify:track:0qZ03ABKZsGbGhvh1zbbil,"Sun Killer","Eternal Blue","Spiritbox",2021-09-17,227477,70,false,bananaslug-10,2025-02-01T08:53:57Z,"metalcore,djent,metal","Rise Records",0.33,0.777,6,-6.316,1,0.0838,0.00315,0.00227,0.167,0.236,114.309,1
spotify:track:0RVFjx2HwbHcl5SCSADpFP,"Eulogy","Ænima","TOOL",1996-09-17,505146,62,true,bananaslug-10,2025-02-03T16:23:09Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.479,0.646,4,-9.059,0,0.148,0.00559,0.784,0.0985,0.356,180.738,3
spotify:track:6AioOohg4bQZFA4jIYQQ2r,"Forty Six & 2","Ænima","TOOL",1996-09-17,363066,74,false,bananaslug-10,2025-02-03T16:38:06Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.375,0.682,0,-6.898,0,0.0364,0.00152,0.598,0.0897,0.396,159.23,4
spotify:track:09KJ3XQZ9RQ5prbSp59Wbc,"Jimmy","Ænima","TOOL",1996-09-17,324426,56,false,bananaslug-10,2025-02-03T16:52:17Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.477,0.688,7,-8.256,0,0.0373,0.00746,0.213,0.131,0.455,126.3,3
spotify:track:6ZU9RJIZ0fNaFuQM57bDIA,"Bombtrack","Rage Against The Machine","Rage Against The Machine",1992-11-03,243760,54,true,bananaslug-10,2025-02-05T16:37:56Z,"rap metal,rap rock,alternative metal,nu metal","Epic",0.478,0.855,4,-7.438,0,0.121,0.0134,0.0000318,0.179,0.668,151.93,4
spotify:track:1IDAJagxB9AQjjYXaiDK1j,"Know Your Enemy","Rage Against The Machine","Rage Against The Machine",1992-11-03,294693,52,true,bananaslug-10,2025-02-05T17:06:27Z,"rap metal,rap rock,alternative metal,nu metal","Epic",0.574,0.765,4,-7.755,1,0.128,0.0141,0.00378,0.136,0.613,117.636,4
spotify:track:6zbHSDJjgrNdfIxPyGfPBt,"Wake Up","Rage Against The Machine","Rage Against The Machine",1992-11-03,364133,53,false,bananaslug-10,2025-02-05T17:10:15Z,"rap metal,rap rock,alternative metal,nu metal","Epic",0.411,0.823,7,-7.554,1,0.115,0.00316,0.0148,0.149,0.573,170.281,4
spotify:track:3YEk8mVdMI7rxtfimlUd1G,"Fistful of Steel","Rage Against The Machine","Rage Against The Machine",1992-11-03,331106,47,false,bananaslug-10,2025-02-05T17:19:57Z,"rap metal,rap rock,alternative metal,nu metal","Epic",0.52,0.755,4,-9.031,0,0.134,0.0195,0.34,0.0956,0.608,155.513,4
spotify:track:6HNWDjbome8TQp0rYRZTQS,"Cobra (Rock Remix) [feat. Spiritbox]","Cobra (Rock Remix) [feat. Spiritbox]","Megan Thee Stallion,Spiritbox",2023-11-08,186521,59,true,bananaslug-10,2025-02-07T22:36:19Z,"metalcore,djent,metal","Hot Girl Productions",0.564,0.928,7,-4.876,0,0.127,0.257,0,0.205,0.424,138.011,4
spotify:track:14iSCO87Qveq9UXCtN48Vm,"Fata Morgana","Tsunami Sea","Spiritbox",2025-03-07,261139,61,false,bananaslug-10,2025-03-09T10:03:23Z,"metalcore,djent,metal","Rise Records",0.229,0.957,6,-4.261,1,0.096,0.0000399,0.103,0.183,0.0694,116.807,3
spotify:track:3xNwSLvN6QsZ6BgUbQKRm3,"Black Rainbow","Tsunami Sea","Spiritbox",2025-03-07,204866,59,false,bananaslug-10,2025-03-09T10:07:14Z,"metalcore,djent,metal","Rise Records",0.205,0.993,6,-4.369,1,0.217,0.0000223,0.0261,0.403,0.224,148.881,4
spotify:track:7CoiOXsrfI58wUZBt45HgL,"Perfect Soul","Tsunami Sea","Spiritbox",2025-03-07,239640,65,false,bananaslug-10,2025-03-09T10:14:05Z,"metalcore,djent,metal","Rise Records",0.359,0.966,10,-3.9,0,0.0994,0.0000156,0.0337,0.198,0.289,103.744,4
spotify:track:0Sd7nAZakCLRPxAqfiFd9m,"Keep Sweet","Tsunami Sea","Spiritbox",2025-03-07,243522,63,false,bananaslug-10,2025-03-09T10:14:33Z,"metalcore,djent,metal","Rise Records",0.358,0.953,9,-3.502,0,0.123,0.0000373,0.00749,0.21,0.251,150.047,4
spotify:track:4bkPAARkDov1lV05emEF7a,"Soft Spine","Tsunami Sea","Spiritbox",2025-03-07,183990,63,false,bananaslug-10,2025-03-20T02:32:28Z,"metalcore,djent,metal","Rise Records",0.426,0.997,7,-3.838,1,0.154,0.0000155,0.0901,0.944,0.128,102.029,4
spotify:track:7bGzUyc4a949g2c0EIzMpx,"Tsunami Sea","Tsunami Sea","Spiritbox",2025-03-07,256466,59,false,bananaslug-10,2025-03-09T10:27:07Z,"metalcore,djent,metal","Rise Records",0.442,0.936,8,-3.776,0,0.0695,0.000017,0.0175,0.387,0.407,115.003,4
spotify:track:7z5VyHN6KeN1xF7y4uJ5Nq,"A Haven With Two Faces","Tsunami Sea","Spiritbox",2025-03-07,331653,56,false,bananaslug-10,2025-03-09T10:28:49Z,"metalcore,djent,metal","Rise Records",0.364,0.948,11,-3.571,1,0.0774,0.0000591,0.399,0.391,0.15,128.061,3
spotify:track:24sCYoOyqR880pCFfQsika,"Crystal Roses","Tsunami Sea","Spiritbox",2025-03-07,199960,55,false,bananaslug-10,2025-03-09T10:34:51Z,"metalcore,djent,metal","Rise Records",0.291,0.922,7,-4.174,0,0.121,0.04,0.194,0.12,0.188,165.031,4
spotify:track:3Fk6MqQs8k1pGV3PJ8jrkY,"Ride The Wave","Tsunami Sea","Spiritbox",2025-03-07,293066,57,false,bananaslug-10,2025-03-09T10:39:04Z,"metalcore,djent,metal","Rise Records",0.283,0.833,10,-4.036,0,0.0494,0.000172,0.124,0.177,0.263,178.057,4
spotify:track:158w8pSMF1Z13xzgHhGXRV,"Deep End","Tsunami Sea","Spiritbox",2025-03-07,227560,55,false,bananaslug-10,2025-03-09T10:44:05Z,"metalcore,djent,metal","Rise Records",0.333,0.89,3,-4.544,1,0.124,0.000135,0.289,0.0954,0.138,158.995,4
spotify:track:5NRpxJxtR6JkUhQS4F0um6,"Emergence","Emergence","Sleep Token",2025-03-13,386253,76,false,bananaslug-10,2025-03-13T22:19:15Z,"progressive metal,metalcore","Sleep Token/RCA Records",0.517,0.584,4,-6.729,0,0.035,0.0225,0.0000757,0.0826,0.162,126.106,4
spotify:track:2wwxE7Ww8UfcDtXCiLlnsB,"No Loss No Love","Tsunami Sea","Spiritbox",2025-03-07,176466,58,false,bananaslug-10,2025-03-20T02:32:31Z,"metalcore,djent,metal","Rise Records",0.594,0.942,8,-5.56,1,0.192,0.000194,0.135,0.107,0.249,137.035,4
spotify:track:4By7rlsQO5KBN9vWgSPHBa,"When the Bough Breaks","One","Sleep Token",2016-12-02,455474,62,false,bananaslug-10,2025-03-23T03:59:49Z,"progressive metal,metalcore","Sleep Token",0.377,0.52,9,-7.96,1,0.0432,0.00606,0.154,0.402,0.0977,136.984,4
spotify:track:6kxSspYgCP6DmpLwqmrZ3O,"Sugar","Sundowning","Sleep Token",2019-11-21,292000,69,false,bananaslug-10,2025-03-23T04:05:53Z,"progressive metal,metalcore","Spinefarm",0.59,0.669,11,-9.002,0,0.0315,0.123,0.000463,0.159,0.101,122.007,4
spotify:track:2GPdGwBnFfruzFbJPd7uQS,"Jaws","Jaws","Sleep Token",2018-06-04,355300,72,false,bananaslug-10,2025-03-23T04:11:07Z,"progressive metal,metalcore","Sleep Token",0.635,0.679,8,-8.593,0,0.0515,0.0137,0.000215,0.0708,0.307,138.034,4
spotify:track:1lXAzSbRH4VXrqgFuPQSFp,"The Offering","Sundowning","Sleep Token",2019-11-21,349653,70,false,bananaslug-10,2025-03-23T04:24:38Z,"progressive metal,metalcore","Spinefarm",0.476,0.846,6,-7.748,1,0.0444,0.00328,0.0798,0.0875,0.384,135.068,4
spotify:track:6x4AAZvDz156sNHfMsDCSx,"Gods","Sundowning","Sleep Token",2019-11-21,205480,62,true,bananaslug-10,2025-05-17T09:43:42Z,"progressive metal,metalcore","Spinefarm",0.521,0.924,1,-7.745,1,0.0836,0.00157,0.173,0.311,0.167,89.002,4
spotify:track:7kjcdiknoCUe0OeE3BIw9J,"Is It Really You?","Is It Really You?","Sleep Token,Loathe",2022-01-04,279593,66,false,bananaslug-10,2025-03-24T16:02:42Z,"progressive metal,metalcore,shoegaze","Spinefarm",0.204,0.124,9,-15.919,1,0.0354,0.94,0.00673,0.131,0.0976,197.417,3
spotify:track:2AqKRuEcR0R8iYkBWk5Uqj,"Hysteria","Rotoscope","Spiritbox",2022-06-22,224075,53,false,bananaslug-10,2025-04-04T08:18:32Z,"metalcore,djent,metal","Rise Records",0.423,0.938,11,-4.471,0,0.0798,0.0000173,0.0415,0.67,0.202,104.046,4
spotify:track:39bBo9c52p4bcUMWBbuOaO,"TYG (feat. Spiritbox)","MEGAN: ACT II","Megan Thee Stallion,Spiritbox",2024-10-25,147533,55,true,bananaslug-10,2025-04-15T00:57:09Z,"metalcore,djent,metal","Hot Girl Productions",0.729,0.823,10,-4.078,1,0.137,0.00577,0,0.221,0.595,140.02,4
spotify:track:1ulH5PIntNj0ro2K69W4Fx,"Damocles","Damocles","Sleep Token",2025-04-25,264836,75,false,bananaslug-10,2025-04-25T06:31:52Z,"progressive metal,metalcore","Sleep Token/RCA Records",0.536,0.594,6,-6.722,1,0.0319,0.0296,0.00000119,0.104,0.266,156.082,4
spotify:track:3AdXwuFn7j21HNiFMXvZXt,"Caramel","Caramel","Sleep Token",2025-04-04,290110,78,false,bananaslug-10,2025-04-25T06:43:53Z,"progressive metal,metalcore","Sleep Token/RCA Records",0.631,0.775,5,-5.385,0,0.0331,0.00432,0.00000917,0.061,0.29,94.01,4
spotify:track:50Rr3aPZNinnaTIbR7e3AG,"Gifted Every Strength","Gifted Every Strength","Loathe",2025-05-02,370111,62,false,bananaslug-10,2025-05-04T06:47:32Z,"shoegaze","SHARPTONE",0.272,0.916,9,-5.479,0,0.0608,0.0000249,0.7,0.163,0.431,123.051,3
spotify:track:4Lojbtk7XNMdSKRHSFbdkm,"Look To Windward","Even In Arcadia","Sleep Token",2025-05-09,466463,82,false,bananaslug-10,2025-05-09T06:14:15Z,"progressive metal,metalcore","Sleep Token/RCA Records",0.447,0.498,6,-9.125,0,0.0346,0.0279,0.000182,0.247,0.105,148.948,3
spotify:track:105Fwh9wijwT41rrfgSnrE,"Dangerous","Even In Arcadia","Sleep Token",2025-05-09,251373,83,false,bananaslug-10,2025-05-09T06:30:35Z,"progressive metal,metalcore","Sleep Token/RCA Records",0.212,0.571,11,-6.877,0,0.0415,0.00326,0,0.0954,0.114,73.566,4
spotify:track:4IixOTCzviJgIigKleiVbo,"Even In Arcadia","Even In Arcadia","Sleep Token",2025-05-09,268369,81,false,bananaslug-10,2025-05-09T06:44:51Z,"progressive metal,metalcore","Sleep Token/RCA Records",0.357,0.253,9,-11.402,0,0.0339,0.787,0.000894,0.352,0.0714,118.014,4
spotify:track:7JVAVLkkhpKOp8g4jX5Z12,"Provider","Even In Arcadia","Sleep Token",2025-05-09,365904,80,false,bananaslug-10,2025-05-09T06:44:59Z,"progressive metal,metalcore","Sleep Token/RCA Records",0.47,0.453,7,-7.323,0,0.0325,0.0128,0.00000714,0.177,0.174,147.949,4
spotify:track:29JLgNBcOky7QB68OrvYxO,"Gethsemane","Even In Arcadia","Sleep Token",2025-05-09,383400,82,false,bananaslug-10,2025-05-09T06:58:49Z,"progressive metal,metalcore","Sleep Token/RCA Records",0.378,0.599,1,-7.677,1,0.0361,0.00346,0.0000406,0.381,0.134,141.027,4
spotify:track:3lGs8BwNj35qaBx3uSOQdR,"Infinite Baths","Even In Arcadia","Sleep Token",2025-05-09,503258,78,false,bananaslug-10,2025-05-09T07:04:41Z,"progressive metal,metalcore","Sleep Token/RCA Records",0.459,0.759,6,-7.014,0,0.0415,0.00767,0.000683,0.0744,0.0989,149.01,4
spotify:track:1PYMTjGi39pXt8AkUkdKIA,"Two-Headed Trout","Two-Headed Trout/The Demon of Unreality Limping Like A Dog","The Callous Daoboys",2025-02-12,232631,43,true,bananaslug-10,2025-05-17T07:27:09Z,"mathcore,metalcore,post-hardcore","MNRK Music",0.333,0.842,6,-3.723,0,0.266,0.002,0,0.132,0.472,95.049,4
spotify:track:227jOVNY1MrE5MkUcQRhsk,"Pain Remains I: Dancing Like Flames","Pain Remains","Lorna Shore",2022-10-14,352560,66,false,bananaslug-10,2025-05-17T08:02:04Z,"deathcore,death metal,metal,metalcore","Century Media",0.29,0.799,1,-4.361,0,0.0679,0.000166,0.894,0.594,0.0351,125.021,4
spotify:track:7IpJQhwrB4OYTYwOCiOxIs,"Pain Remains II: After All I've Done I'll Disappear","Pain Remains","Lorna Shore",2022-10-14,336813,62,true,bananaslug-10,2025-05-17T08:07:42Z,"deathcore,death metal,metal,metalcore","Century Media",0.33,0.862,4,-2.611,0,0.0637,0.0000104,0.372,0.406,0.118,125.031,4
spotify:track:6wgKN7mUq1CvQBnQKzjeKt,"Pain Remains III: In a Sea of Fire","Pain Remains","Lorna Shore",2022-10-14,552613,60,true,bananaslug-10,2025-05-17T08:15:28Z,"deathcore,death metal,metal,metalcore","Century Media",0.181,0.839,4,-4.733,0,0.083,0.000202,0.659,0.0919,0.0433,135.13,4
spotify:track:2oATCcD9fZwYnuQCXIbHSi,"Distracted by The Mona Lisa","I Don’t Want to See You in Heaven","The Callous Daoboys",2025-05-16,214951,49,false,bananaslug-10,2025-05-18T08:20:44Z,"mathcore,metalcore,post-hardcore","MNRK Music",0.477,0.965,1,-3.229,1,0.113,0.000381,0.0000046,0.332,0.317,93.96,4
spotify:track:031dSGnIbvmnSoeRhAXbAD,"Schizophrenia Legacy","I Don’t Want to See You in Heaven","The Callous Daoboys",2025-05-16,293295,50,false,bananaslug-10,2025-05-19T07:04:59Z,"mathcore,metalcore,post-hardcore","MNRK Music",0.305,0.881,7,-4.285,1,0.253,0.00251,0.00000462,0.381,0.119,172.133,4
spotify:track:3MlTKyXs4oP2yed9lhp09X,"Tears on Lambo Leather","I Don’t Want to See You in Heaven","The Callous Daoboys,Orthodox,Adam Easterling",2025-05-16,227960,49,true,bananaslug-10,2025-05-19T07:17:00Z,"mathcore,metalcore,post-hardcore,hardcore,deathcore","MNRK Music",0.378,0.964,1,-3.558,1,0.429,0.00117,0.00000534,0.0618,0.343,90.114,4
spotify:track:5wrGIzD2bTomAcZU6WhGjj,"Lemon","I Don’t Want to See You in Heaven","The Callous Daoboys",2025-05-16,231834,52,false,bananaslug-10,2025-05-19T07:20:38Z,"mathcore,metalcore,post-hardcore","MNRK Music",0.782,0.812,0,-6.649,1,0.0774,0.0232,0.000148,0.351,0.399,118.013,4
spotify:track:1QfaQqJhigiq82r4FCYfMW,"Body Horror for Birds","I Don’t Want to See You in Heaven","The Callous Daoboys,1ST VOWS",2025-05-16,337914,48,false,bananaslug-10,2025-05-19T07:26:54Z,"mathcore,metalcore,post-hardcore,retro soul","MNRK Music",0.571,0.66,0,-10.409,0,0.039,0.0128,0.000445,0.151,0.104,118.036,4
spotify:track:14EuELXdHDP7l4pJI8afRp,"The Demon of Unreality Limping Like a Dog","I Don’t Want to See You in Heaven","The Callous Daoboys",2025-05-16,225184,47,true,bananaslug-10,2025-05-19T07:28:47Z,"mathcore,metalcore,post-hardcore","MNRK Music",0.565,0.953,7,-3.315,1,0.137,0.00128,0.0000783,0.106,0.3,91.996,4
spotify:track:56UYbVenraAMKtPv0cMznJ,"Idiot Temptation Force","I Don’t Want to See You in Heaven","The Callous Daoboys",2025-05-16,236120,47,true,bananaslug-10,2025-05-19T07:32:45Z,"mathcore,metalcore,post-hardcore","MNRK Music",0.318,0.941,4,-3.571,0,0.309,0.0138,0.00000326,0.766,0.225,117.959,3
spotify:track:6hrcFFJ25bKycIO4s2qRU6,"Douchebag Safari","I Don’t Want to See You in Heaven","The Callous Daoboys",2025-05-16,206603,46,true,bananaslug-10,2025-05-19T07:36:25Z,"mathcore,metalcore,post-hardcore","MNRK Music",0.302,0.917,0,-4.828,1,0.464,0.0119,0,0.673,0.0835,173.915,4
spotify:track:1ysPiPm87s9tJqtAcvHXOB,"III. Country Song in Reverse","I Don’t Want to See You in Heaven","The Callous Daoboys,low before the breeze",2025-05-16,708006,45,false,bananaslug-10,2025-05-19T07:54:47Z,"mathcore,metalcore,post-hardcore,screamo","MNRK Music",0.359,0.701,11,-5.522,0,0.0765,0.00184,0.000762,0.114,0.106,122.806,5
spotify:track:0ktqowpZZ3losVs1xUf9lg,"Pushing The Pink Envelope","Pushing The Pink Envelope","The Callous Daoboys",2023-09-22,251684,40,true,bananaslug-10,2025-05-19T07:57:15Z,"mathcore,metalcore,post-hardcore","MNRK Music",0.317,0.952,4,-3.286,0,0.341,0.000682,0.00000148,0.689,0.184,177.022,4
spotify:track:6p5duPGjAdVYLq2kOGXYUD,"Tonight (demo)","Tonight (demo)","Amira Elfeky",2023-07-15,194666,65,false,bananaslug-10,2025-05-19T09:11:06Z,"shoegaze","Anemoia/Atlantic",0.333,0.939,3,-4.879,0,0.11,0.000802,0.00289,0.15,0.195,179.973,4
spotify:track:2iiBRLeAWVr20kf1XN4zZu,"Secrets","Skin to Skin","Amira Elfeky",2024-03-29,191439,57,false,bananaslug-10,2025-05-19T09:15:16Z,"shoegaze","Anemoia/Atlantic",0.433,0.881,0,-4.525,0,0.0575,0.00405,0.00702,0.0948,0.462,95.046,4
spotify:track:6dBlzhUWM6VKH50VBhBd2V,"A Line in the Dust","The Darkest Place I've Ever Been","LANDMVRKS,While She Sleeps,Mat Welsh",2025-04-25,235443,61,false,bananaslug-10,2025-05-30T07:27:28Z,"metalcore,deathcore,metal,post-hardcore","Arising Empire",0.435,0.949,8,-3.522,1,0.0773,0.000237,0,0.0921,0.284,158.054,4
spotify:track:7lbCudHL7GkdPneBUaNWDn,"Blood Red","The Darkest Place I've Ever Been","LANDMVRKS",2025-04-25,209146,60,false,bananaslug-10,2025-05-30T07:30:13Z,"metalcore,deathcore,metal","Arising Empire",0.524,0.906,9,-3.87,1,0.131,0.0152,0,0.0613,0.168,140.087,4
spotify:track:5SnniG86unNgTonVIQucKj,"Sulfur","The Darkest Place I've Ever Been","LANDMVRKS",2025-04-25,206180,62,false,bananaslug-10,2025-05-30T07:33:14Z,"metalcore,deathcore,metal","Arising Empire",0.539,0.961,11,-3.066,0,0.0986,0.000121,0,0.123,0.32,129.947,4
